tipo_operacion|last_date_load|inicial_date_load|tipo_propiedad|titulo|codigo|construye|link_publicacion|publicada|inmobiliaria|precio_clp|precio_uf|direccion|nombre_region|zona|superficie_util|dormitorios|banios|estado_proyecto|fecha_entrega|superficie_total|latitud|longitud|id_oportunidad
venta|2023-04-12|2022-12-14|departamento|Edificio Nuevo 18|10208|Constructora Avatar|https://www.portalinmobiliario.com/venta/departamento/chillan-nuble/10208-edificio-nuevo-18-nva|identidad verificada|Inmobiliaria Vellatrix|94960997|2565|18 De Septiembre 140, Centro de Chillán, Chillán, Ñuble|Biobío|Sur|45.03 - 67.72 m²|2 - 3|1 - 2||2 Semestre 2023||-36.601503|-72.1024946|
venta|2023-04-12|2022-11-03|departamento|Terrazas de La Florida|9816|Nahmias Hnos.|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/9816-terrazas-de-la-florida-nva|identidad verificada|Nahmias Hermanos|98367006|2657|Vicuña Mackenna 8940, Rojas Magallanes, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|37 - 75.79 m²|1 - 3|1 - 2||2 Semestre 2023||-33.5374266|-70.5916927|
venta|2023-04-12|2022-11-03|departamento|Edificio Barrio Inglés II|8637|Novatec|https://www.portalinmobiliario.com/venta/departamento/temuco-la-araucania/8637-edificio-barrio-ingles-ii-nva|identidad verificada|Aconcagua|236458436|6387|Av. Los Conquistadores Esq. Los Estudiantes, Estadio Germán Becker, Temuco, La Araucanía|Araucanía|Sur|116 m²|3|2|Entrega inmediata|||-38.7410954|-72.6420147|
venta|2023-04-12|2022-12-20|departamento|Terraza Balmaceda|10815|Guindo Santo S.A|https://www.portalinmobiliario.com/venta/departamento/los-angeles-biobio/10815-terraza-balmaceda-nva|identidad verificada|Inmobiliaria Mnk|132538156|3580|Balmaceda 290, Avenida Gabriela Mistral, Los Ángeles, Biobío|Biobío|Sur|56.815 - 101.095 m²|2 - 3|2||1 Semestre 2024||-37.472786|-72.3409671|
venta|2023-05-02|2023-02-25|casa|Townhouses Montemar Argenta|10896|Argenta|https://www.portalinmobiliario.com/venta/casa/concon-valparaiso/10896-townhouses-montemar-argenta-nva|identidad verificada|Inmobiliaria Argenta|419463977|11700|Av Montemar Poniente 1650, Montemar, Concón, Valparaíso|Valparaíso|Norte + V|137 - 139 m²|4|3||1 Semestre 2025||-32.9386633|-71.5188017|
venta|2023-05-05|2022-11-03|departamento|Condominio San Nicolás|9738||https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/9738-condominio-san-nicolas-nva|identidad verificada|Inmobiliaria Icuadra|102970909|2869|San Nicolás 630, Lo Vial, San Miguel, RM (Metropolitana)|Metropolitana de Santiago|Centro|33 - 71 m²|1 - 3|1 - 2||1 Semestre 2024||-33.5022164|-70.6412179|
venta|2023-06-06|2022-11-03|departamento|Condominio Valle La Herradura|9902|Constructora Canelo S.A.|https://www.portalinmobiliario.com/venta/departamento/coquimbo-coquimbo/9902-condominio-valle-la-herradura-nva|identidad verificada|Inmobiliaria El Mirador|87926665|2439|Los Navegantes 400, Pc 47 Lote 2, La Herradura, Coquimbo, Coquimbo|Coquimbo|Norte + V|58.67 - 69.39 m²|2 - 3|2|Entrega inmediata|||-29.9938676|-71.3603619|
venta|2023-07-06|2023-06-09|casa|Condominio Mediterráneo|10996|Inversiones 4E|https://www.portalinmobiliario.com/venta/casa/chiguayante-biobio/10996-condominio-mediterraneo-nva|identidad verificada|Inmobiliaria Domus|160940320|4400|Libertad 628, 4110174 Chiguayante, Bío Bío, Chile, Chiguayante Sur, Chiguayante, Biobío|||91.27 m²|3|3||Segundo semestre 2023||-36.9356046|-73.0266635|
venta|2023-08-08|2022-11-03|departamento|Nueva Ñuñoa|10620|Inmobiliaria Aconcagua|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/10620-nueva-nunoa-nva|Aconcagua|Aconcagua|87626000|2432|Gaspar Villarroel 1840, Estadio Nacional, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|27.21 - 66.27 m²|1 - 3|1 - 2||28/11/2024||-33.4720501|-70.6115383|
venta|2022-11-03|2022-11-03|departamento|Condominio Alto Hacienda|7544|Constructora Nova|https://www.portalinmobiliario.com/venta/departamento/coquimbo-coquimbo/7544-condominio-alto-hacienda-nva|identidad verificada|Inmobiliaria Nova|94234191|2718|Av. René Schneider 2031, Sector San Ramón, Coquimbo, Coquimbo|||46.39 - 68.01 m²|2 - 3|1 - 2|Entrega inmediata|||-29.9821459|-71.2553894|
venta|2023-02-01|2022-11-03|departamento|O2|9698|DVC|https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/9698-o2-nva|FAI|Fai|84019535|2381|Av. Bernardo O'higgins 4361, San Alberto Hurtado, Estación Central, RM (Metropolitana)|Metropolitana de Santiago|Centro|25.3 - 279 m²|1 - 4|1 - 5|Lanzamiento|1 Semestre 2023||-33.4548073|-70.6954832|
venta|2023-02-26|2022-11-03|departamento|Edificio Parque Quinta|10389|Norte Verde|https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/10389-edificio-parque-quinta-nva|identidad verificada|Inmobiliaria Norte Verde|84689286|2387|Av. Santo Domingo 3898, Santiago, RM (Metropolitana)|Metropolitana de Santiago|Centro|22.48 - 40.51 m²|1|1|Pronta entrega|2 Semestre 2023||-33.4392084|-70.6884339|
venta|2023-04-12|2022-11-03|departamento|Plaza Los Pinos|8937||https://www.portalinmobiliario.com/venta/departamento/concon-valparaiso/8937-plaza-los-pinos-nva|identidad verificada|Trei Inmobiliaria|108214813|2923|Avenida Blanca Estela 2149, Montemar, Concón, Valparaíso|Valparaíso|Norte + V|29.93 - 104.5 m²|1 - 3|1 - 2||2 Semestre 2024||-32.942342|-71.520097|
venta|2023-04-12|2022-11-03|departamento|Edificio Los Olmos|8352|Mena y Ovalle|https://www.portalinmobiliario.com/venta/departamento/penalolen-metropolitana/8352-edificio-los-olmos-nva|identidad verificada|Crillón S A|201768980|5450|Av. Luis Cousiño 6163, Quilín - Cousiño Macul, Peñalolén, RM (Metropolitana)|Metropolitana de Santiago|Centro|74.3 - 140 m²|2 - 3|2 - 3|Entrega inmediata|||-33.4869251|-70.5729885|
venta|2023-04-12|2022-11-03|departamento|Guillermo Mann 1305|10016|Socovesa|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/10016-guillermo-mann-1305-nva|identidad verificada|Pilares|114656611|3097|Guillermo Mann 1305, Estadio Nacional, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|34.78 - 58.22 m²|1 - 2|1 - 2||2 Semestre 2023||-33.4712984|-70.6189517|
venta|2023-04-12|2022-12-14|casa|Condominio Vicuña|10820||https://www.portalinmobiliario.com/venta/casa/penaflor-metropolitana/10820-condominio-vicuna-nva|identidad verificada|Grupo Vías|136240339|3680|Vicuña Mackenna Esq. Heraclio Mena Lopez, Malloco, Peñaflor, RM (Metropolitana)|Metropolitana de Santiago|Centro|70.58 - 72.31 m²|3|2||1 Semestre 2024||-33.6108882|-70.8804477|
venta|2023-04-12|2022-11-03|casa|Condominio Remanso de Las Pircas|10510||https://www.portalinmobiliario.com/venta/casa/penalolen-metropolitana/10510-condominio-remanso-de-las-pircas-nva|identidad verificada|Inmobiliaria Iknow|301727924|8150|Natalia Larraín 4109, Las Pircas, Peñalolén, RM (Metropolitana)|Metropolitana de Santiago|Centro|101.23 m²|3|3||1 Semestre 2025||-33.494984|-70.532929|
venta|2023-04-12|2022-11-03|casa|Casas Panorámica Sur|10526|Ibañez Baraona Ltda.|https://www.portalinmobiliario.com/venta/casa/lo-barnechea-metropolitana/10526-casas-panoramica-sur-nva|identidad verificada|Selectia|769980045|20798|Avenida Panorámica Sur 10644, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|70.12 - 235.44 m²|3|1 - 3||1 Semestre 2024||-33.3286782|-70.5329037|
venta|2023-04-12|2022-11-03|casa|Jardines de Belorado|10547|Constructora OVACOR|https://www.portalinmobiliario.com/venta/casa/ovalle-coquimbo/10547-jardines-de-belorado-nva|identidad verificada|Constructora Ovacor|161044966|4350|Ruta D-505 Camino A Limarí, Kilómetro 3, Ovalle, Coquimbo|Coquimbo|Norte + V|92 - 102 m²|3|3||Diciembre 2023||-30.6118865|-71.2218057|
venta|2023-04-12|2022-11-03|casa|Condominio Botrolhue Temuco|10550|Constructora El Portal SpA|https://www.portalinmobiliario.com/venta/casa/temuco-la-araucania/10550-condominio-botrolhue-temuco-nva|identidad verificada|Inmobiliaria Portal Sur|165820782|4479|Avenida Camino Botrolhue 1545, Pedro de Valdivia, Temuco, La Araucanía|Araucanía|Sur|88 - 99.36 m²|3|3||Julio 2023||-38.733693|-72.6464699|
venta|2023-04-12|2022-11-03|casa|Condominio Palena - Patagonia Virgin|10026|Patagonia Virgin Inmobiliaria|https://www.portalinmobiliario.com/venta/casa/frutillar-los-lagos/10026-condominio-palena-patagonia-virgin-nva|identidad verificada|Inmobiliaria Patagonland|496944040|13423|Punta Larga Km1, Frutillar, Los Lagos|Los Ríos|Sur|140 m²|3|2||1 Semestre 2023||-41.1687116|-73.0213828|
venta|2023-04-12|2022-11-03|departamento|Condominio Jorge Cáceres Etapa 2|10189|RVC|https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/10189-condominio-jorge-caceres-etapa-2-nva|RVC|Rvc|83002946|2242|Jorge Cáceres 503, Lo Ovalle, La Cisterna, RM (Metropolitana)|Metropolitana de Santiago|Centro|31.42 - 52.78 m²|1 - 3|1||2 Trimestre 2023||-33.5168204|-70.6526259|
venta|2023-04-12|2022-11-03|departamento|Play|10407|Echeverría Izquierdo Soluciones Habitacionales|https://www.portalinmobiliario.com/venta/departamento/independencia-metropolitana/10407-play-nva|Echeverría Izquierdo|Echeverría Izquierdo|85631496|2313|Isidoro Errázuriz 2305, Mirador Viejo, Independencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|34.22 - 52.31 m²|1 - 3|1 - 2||Junio 2024||-33.4053721|-70.6710138|
venta|2023-04-12|2022-11-03|departamento|Concepto Living & Arts - Imagina|7358||https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/7358-concepto-living-arts-imagina-nva|Imagina|Imagina|467178488|12619|Av. Cristóbal Colón 4867, Sebastián Elcano, Las Condes, RM (Metropolitana)|Metropolitana de Santiago|Centro|123 - 142 m²|3|3|Entrega inmediata|||-33.419946|-70.5738948|
venta|2023-04-12|2022-11-03|departamento|Santa María 8700|8290|Proyekta|https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/8290-santa-maria-8700-nva|Wood|Wood|607158032|16400|Av. Santa María 8700, Lo Curro, Vitacura, RM (Metropolitana)|Metropolitana de Santiago|Centro|160.75 - 208.16 m²|2 - 4|3|Entrega inmediata|||-33.3745475|-70.5510271|
venta|2023-04-12|2022-11-03|departamento|Edificio Plaza Dinamarca|9215|GITC|https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9215-edificio-plaza-dinamarca-nva|identidad verificada|Inversiones Plaza Dinamarca|264113744|7134|Av. El Bosque 2343, Metro Bilbao, Providencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|62.4 - 136.28 m²|2 - 4|2|Entrega inmediata|||-33.4396361|-70.5890372|
venta|2023-04-12|2022-11-03|departamento|Condominio Altos del Peñón|10138|Constructora GPR S.A.|https://www.portalinmobiliario.com/venta/departamento/puente-alto-metropolitana/10138-condominio-altos-del-penon-nva|identidad verificada|Inmobiliaria Gpr|99218508|2680|Cardenal Oviedo 570, Puente Alto, RM (Metropolitana)|Metropolitana de Santiago|Centro|50 - 56 m²|2 - 3|2||2 Semestre 2023||-33.603063|-70.5435228|
venta|2023-04-12|2022-11-03|departamento|Lo Encalada|9854|Ingeniería Construcciones Patagonia SpA|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9854-lo-encalada-nva|identidad verificada|Inmobiliaria Focus|137350994|3710|Lo Encalada 151, Metro Irarrázaval, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|34 - 68.03 m²|1 - 3|1 - 2||1 Semestre 2023||-33.4536339|-70.625337|
venta|2023-04-12|2022-11-03|departamento|Verdece II|10383|Constructora PAZ|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/10383-verdece-ii-nva|identidad verificada|Paz|343747703|9285|Las Rosas 12880, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|69.54 - 141.5 m²|2 - 4|2 - 5||1 Semestre 2025||-33.3588552|-70.5144707|
venta|2023-04-12|2022-11-03|departamento|Parque Oriente|8866|Constructora del Bosque|https://www.portalinmobiliario.com/venta/departamento/temuco-la-araucania/8866-parque-oriente-nva|identidad verificada|Inmobiliaria Dubois|108473965|2930|Juanita Otiñano 01850, Pueblo Nuevo, Temuco, La Araucanía|Araucanía|Sur|62.75 m²|3|2|Entrega inmediata|||-38.7090616|-72.5556717|
venta|2023-04-12|2022-11-03|departamento|FR1715|10615||https://www.portalinmobiliario.com/venta/departamento/osorno-los-lagos/10615-fr1715-nva|identidad verificada|Altura|99736813|2694|Francia 1715, Diego de Almagro, Osorno, Los Lagos|Los Lagos|Sur|35.17 - 65.77 m²|1 - 3|1 - 2||1 Semestre 2025||-40.5946526|-73.1123179|
venta|2023-04-12|2022-11-03|departamento|Brisas de Costa Laguna - Departamentos|5483|Inmobiliaria Aconcagua|https://www.portalinmobiliario.com/venta/departamento/antofagasta-antofagasta/5483-brisas-de-costa-laguna-departamentos-nva|identidad verificada|Aconcagua|142682137|3854|Av. Gladys Marín 685, Costa Laguna, Costa Laguna, Antofagasta, Antofagasta|||57.15 - 97.84 m²|2 - 3|2|Entrega inmediata|||-23.52501|-70.4075316|
venta|2023-04-12|2022-11-03|departamento|Edificio Parque Quinta Agrícola|10746||https://www.portalinmobiliario.com/venta/departamento/chillan-nuble/10746-edificio-parque-quinta-agricola-nva|identidad verificada|Inmobiliaria Fg|373365168|10085|Alcalde Flores Millán 1625, Hacienda Quilamapu, Chillán, Ñuble|Biobío|Sur|136.56 m²|3|4||1 Semestre 2024||-36.5848945|-72.0827889|
venta|2023-05-03|2022-11-03|departamento|Edificio Los Robles|10216|BRICSA|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/10216-edificio-los-robles-nva|identidad verificada|Bricsa|359043665|9990|Robles 12730, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|92.11 - 121.57 m²|2 - 3|2 - 3||2 Trimestre 2023||-33.3623627|-70.5163492|
venta|2023-05-24|2022-11-03|casa|Quinta Linderos Condominio Los Almendros|9799|Constructora Carran|https://www.portalinmobiliario.com/venta/casa/buin-metropolitana/9799-quinta-linderos-condominio-los-almendros-nva|identidad verificada|Inmobiliaria Proyección|206308947|5730|Camino Longitudinal Ruta 5 Sur 3020 Lta-2, Linderos, Buin, RM (Metropolitana)|Metropolitana de Santiago|Centro|78 - 117 m²|3|3|||78 - 117 m²|-33.7543469|-70.7386929|
venta|2023-08-08|2022-11-03|casa|Estancia Santa Cruz|7434|Constructora Noval|https://www.portalinmobiliario.com/venta/casa/padre-hurtado-metropolitana/7434-estancia-santa-cruz-nva|identidad verificada|Noval|104127936|2890|Bajos De Santa Cruz 1131, Padre Hurtado, RM (Metropolitana)|Metropolitana de Santiago|Centro|52.77 m²|3|1|||84.8 - 85.6 m²|-33.5718914|-70.8444036|
venta|2022-12-26|2022-11-03|departamento|Edificio Terrazo|10359|EBCO|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/10359-edificio-terrazo-nva|identidad verificada|Trayecta Inmobiliaria|86487200|2468|Vicuña Mackenna 6110, Metro Mirador, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|30.31 - 48.9 m²|1 - 2|1 - 2|Lanzamiento|2 Semestre 2025||-33.5116142|-70.6101886|
venta|2023-04-12|2022-11-03|departamento|Condominio Nueva Carrera|9969|Albores Constructora|https://www.portalinmobiliario.com/venta/departamento/san-felipe-valparaiso/9969-condominio-nueva-carrera-nva|identidad verificada|Albores Inmobiliaria|51830564|1400|Abraham Ahumada 478, Santa Teresa de Los Andes, San Felipe, Valparaíso|Valparaíso|Norte + V|53.6 - 58.14 m²|2 - 3|1 - 2||4 Trimestre 2022||-32.7436665|-70.7216569|
venta|2023-04-12|2022-11-03|departamento|Mirador Lo Cañas|10269||https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/10269-mirador-lo-canas-nva|identidad verificada|Aumenta|134093073|3622|Avenida Central 3515, Lo Cañas - Alto Macul, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|45.8 - 101.095 m²|2 - 3|1 - 2||1 Semestre 2024||-33.529477|-70.5549365|
venta|2023-04-12|2022-11-03|departamento|Edificio Columbus Park|9793||https://www.portalinmobiliario.com/venta/departamento/san-bernardo-metropolitana/9793-edificio-columbus-park-nva|identidad verificada|Inmobiliaria Don Bernardo|87001303|2350|Colón 765, Plaza de Armas de San Bernardo, San Bernardo, RM (Metropolitana)|Metropolitana de Santiago|Centro|31.76 - 70.69 m²|1 - 3|1 - 2||1 Semestre 2023||-33.5894978|-70.7064984|
venta|2023-04-12|2022-11-03|departamento|Condominio Bosque Pucalán|9446|Constructora GPR S.A.|https://www.portalinmobiliario.com/venta/departamento/puerto-montt-los-lagos/9446-condominio-bosque-pucalan-nva|identidad verificada|Inmobiliaria Gpr|92554578|2500|Volcán Corcovado 5820, La Paloma, Puerto Montt, Los Lagos|Los Lagos|Sur|49 - 56 m²|2 - 3|2||01-01-2024||-41.4549715|-72.9164871|
venta|2023-04-12|2022-12-18|departamento|Aires del Sur|10786||https://www.portalinmobiliario.com/venta/departamento/alto-hospicio-tarapaca/10786-aires-del-sur-nva|identidad verificada|Inmobiliaria Loga|73303226|1980|Av. Santa Rosa De Molle 3948, Alto Hospicio, Tarapacá|||48 - 56 m²|2 - 3|1 - 2||2 Semestre 2024||-20.2806468|-70.0958558|
venta|2023-05-02|2022-11-03|departamento|Element de Barrio Parque|10252|EBCO|https://www.portalinmobiliario.com/venta/departamento/iquique-tarapaca/10252-element-de-barrio-parque-nva|identidad verificada|Inmobiliaria Alterra|111140028|3100|Avenida Arturo Prat 3120, Playa Brava, Iquique, Tarapacá|Tarapaca|Norte + V|33 - 89 m²|1 - 3|1 - 2||1 Semestre 2026||-20.248707|-70.1379479|
venta|2023-05-14|2022-11-03|departamento|Espacio Escondido|7382||https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/7382-espacio-escondido-nva|identidad verificada|Inmobiliaria Security|428154135|11903|Av. La Dehesa 226, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|104 - 139 m²|2 - 4|2 - 4|Entrega inmediata|||-33.3636625|-70.5153595|
venta|2023-08-08|2022-11-03|casa|Vista Valle V|9153|Constructora Pocuro SpA|https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/9153-vista-valle-v-nva|Pocuro|Pocuro|140878976|3910|Camino San Ramón S/n, La Serena, Coquimbo|Coquimbo|Norte + V|75.79 - 83.33 m²|3|3||2 Trimestre 2023||-29.9644633|-71.2337858|
venta|2023-04-12|2023-04-11|casa|Claudio Giaconi De Mercado II|10942|Constructora Londres|https://www.portalinmobiliario.com/venta/casa/curico-maule/10942-claudio-giaconi-de-mercado-i-nva|identidad verificada|Coco2873976|115508113|3120|Av. Rauquén, Curicó, Chile, El Boldo, Curicó, Maule|||79 m²|3|3|||129 m²|-34.9660688|-71.2047101|
venta|2023-04-12|2022-11-03|casa|Los Maitenes III Segunda etapa|10060|IVESA|https://www.portalinmobiliario.com/venta/casa/villa-alemana-valparaiso/10060-los-maitenes-iii-segunda-etapa-nva|Inmobiliaria Ivesa|Inmobiliaria Ivesa|110695275|2990|Calle Alcalde Rodolfo Galleguillos 2114, Troncos Viejos, Villa Alemana, Valparaíso|Valparaíso|Norte + V|60.62 - 73 m²|3|2||4 Trimestre 2022||-33.0647032|-71.3903346|
venta|2023-08-08|2022-11-03|casa|Casas Hacienda Conquistadores Puente Alto|9467|Inmobiliaria La Ballena S.A.|https://www.portalinmobiliario.com/venta/casa/puente-alto-metropolitana/9467-casas-hacienda-conquistadores-puente-alto-nva|identidad verificada|Inmobiliaria Besalco|128304352|3561|San Carlos Norte 02128, Plaza Viva, Puente Alto, RM (Metropolitana)|Metropolitana de Santiago|Centro|58 - 98 m²|3|2 - 3|||58 - 98 m²|-33.5956423|-70.5516614|
venta|2023-08-08|2022-11-03|departamento|Parque Estocolmo|9654|Fortaleza|https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/9654-parque-estocolmo-nva|Inmobiliaria Fortaleza|Inmobiliaria Fortaleza|363294816|10083|Estocolmo 661, Las Condes, RM (Metropolitana)|Metropolitana de Santiago|Centro|55.63 - 147.7 m²|2 - 4|2 - 4||1 Semestre 2023||-33.4014774|-70.5667917|
venta|2023-04-12|2022-11-03|casa|Laguna Cóndores|6665|Socovesa|https://www.portalinmobiliario.com/venta/casa/san-bernardo-metropolitana/6665-laguna-condores-nva|Socovesa|Socovesa|206396709|5575|Las Pircas 3619, Nos, San Bernardo, RM (Metropolitana)|Metropolitana de Santiago|Centro|85.69 - 100.99 m²|3|2||2 Semestre 2023||-33.6278536|-70.6814376|
venta|2023-04-12|2022-11-03|departamento|Roda La Cisterna|8808||https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/8808-roda-la-cisterna-nva|identidad verificada|Inmobilia|86371932|2333|Santa Clara 349, Lo Ovalle, La Cisterna, RM (Metropolitana)|Metropolitana de Santiago|Centro|32.26 - 61.67 m²|1 - 3|1 - 2|Entrega inmediata|||-33.5204472|-70.6555957|
venta|2023-04-12|2022-12-07|departamento|Alturas de Curauma|10776|Galilea|https://www.portalinmobiliario.com/venta/departamento/valparaiso-valparaiso/10776-alturas-de-curauma-nva|identidad verificada|Inmobiliaria Galilea Centro|69786152|1885|Av Curauma Norte S/n, Curauma, Valparaíso, Valparaíso|Valparaíso|Norte + V|50 - 61 m²|2 - 3|1 - 2||2 Semestre 2023||-33.1287257|-71.5661646|
